NM_UF,NM_MUNICIPIO,LONG,LAT,ID,
RIO GRANDE DO SUL,MARIANA PIMENTEL,-51.58734299,-30.3536222,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MARIANO MORO,-52.14889182,-27.35261279,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MARQUES DE SOUZA,-52.09780443,-29.32913734,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MATA,-54.45243548,-29.56939178,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MATO CASTELHANO,-52.19726088,-28.27576174,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MATO LEITÃO,-52.13302933,-29.52483034,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MATO QUEIMADO,-54.61683688,-28.25581599,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MAXIMILIANO DE ALMEIDA,-51.8017182,-27.63494065,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MINAS DO LEÃO,-52.0512802,-30.12243951,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MIRAGUAÍ,-53.68599404,-27.49607642,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MONTAURI,-52.07610819,-28.65320719,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MONTE ALEGRE DOS CAMPOS,-50.78283371,-28.68507178,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MONTE BELO DO SUL,-51.63155925,-29.15994122,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MONTENEGRO,-51.46129938,-29.68811861,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MORMAÇO,-52.69282632,-28.69335122,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MORRINHOS DO SUL,-49.93276297,-29.36296363,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MORRO REDONDO,-52.6577802,-31.58220323,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MORRO REUTER,-51.08008835,-29.53934166,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MOSTARDAS,-50.91915885,-31.10822511,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MUÇUM,-51.86605553,-29.16561481,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MUITOS CAPÕES,-51.18460234,-28.3189128,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,MULITERNO,-51.76870124,-28.33026536,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NÃO-ME-TOQUE,-52.81927949,-28.45990677,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NICOLAU VERGUEIRO,-52.46240067,-28.53621481,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NONOAI,-52.77618857,-27.35466453,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA ALVORADA,-52.16713392,-28.67656443,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA ARAÇÁ,-51.74216463,-28.65817604,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA BASSANO,-51.70323142,-28.72346864,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA BOA VISTA,-52.98147684,-27.98796766,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA BRÉSCIA,-52.01798354,-29.21651143,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA CANDELÁRIA,-54.10411424,-27.61209816,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA ESPERANÇA DO SUL,-54.8358729,-29.40459571,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA HARTZ,-50.90379343,-29.58574753,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA PÁDUA,-51.30682464,-29.03004645,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA PALMA,-53.47063511,-29.47302574,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA PETRÓPOLIS,-51.10695392,-29.37620887,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA PRATA,-51.60899569,-28.78394471,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA RAMADA,-53.70693734,-28.08264487,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA ROMA DO SUL,-51.40515747,-28.98474891,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVA SANTA RITA,-51.27521069,-29.84861554,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVO CABRAIS,-52.95508606,-29.73625461,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVO HAMBURGO,-51.12860528,-29.68632603,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVO MACHADO,-54.50338441,-27.57840065,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVO TIRADENTES,-53.18570259,-27.56355843,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVO XINGU,-53.0641093,-27.74811469,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,NOVO BARREIRO,-53.11349885,-27.90678847,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,OSÓRIO,-50.26679781,-29.89269708,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PAIM FILHO,-51.76159664,-27.70330807,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PALMARES DO SUL,-50.50605197,-30.26006665,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PALMEIRA DAS MISSÕES,-53.31495391,-27.90062088,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PALMITINHO,-53.55554601,-27.35601991,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PANAMBI,-53.50026517,-28.29273054,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PANTANO GRANDE,-52.37390024,-30.19455153,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PARAÍ,-51.78209605,-28.59962053,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PARAÍSO DO SUL,-53.17910024,-29.73131424,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PARECI NOVO,-51.39886966,-29.63938929,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PAROBÉ,-50.8348659,-29.63174928,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PASSA SETE,-52.96398324,-29.45166557,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PASSO DO SOBRADO,-52.27875819,-29.74579355,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PASSO FUNDO,-52.40709509,-28.26176713,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PAULO BENTO,-52.42243563,-27.70410028,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PAVERAMA,-51.73029297,-29.55485614,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PEDRAS ALTAS,-53.58717032,-31.73363694,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PEDRO OSÓRIO,-52.82631173,-31.86382822,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PEJUÇARA,-53.65654233,-28.42158606,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PELOTAS,-52.34432006,-31.71959788,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PICADA CAFÉ,-51.06404982,-29.45438444,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PINHAL,-53.21470618,-27.51167424,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PINHAL DA SERRA,-51.17,-27.873889,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PINHAL GRANDE,-53.33863834,-29.33536013,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,-53.61956096,-27.20976279,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PINHEIRO MACHADO,-53.38461997,-31.58059267,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PINTO BANDEIRA,-51.450278,-29.097778,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PIRAPÓ,-55.20030995,-28.04531584,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PIRATINI,-53.10473445,-31.44411247,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PLANALTO,-53.05888081,-27.33146388,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,POÇO DAS ANTAS,-51.67089027,-29.45454648,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PONTÃO,-52.67539945,-28.06184084,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PONTE PRETA,-52.49023192,-27.65703997,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PORTÃO,-51.23014964,-29.6962586,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PORTO ALEGRE,-51.22866046,-30.03003677,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PORTO LUCENA,-55.01156205,-27.85137512,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PORTO MAUÁ,-54.67195189,-27.57863536,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PORTO VERA CRUZ,-54.89903182,-27.73437392,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PORTO XAVIER,-55.13956026,-27.90568985,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,POUSO NOVO,-52.21086974,-29.16976125,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PRESIDENTE LUCENA,-51.1815997,-29.52612707,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PROGRESSO,-52.3017166,-29.24030868,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PROTÁSIO ALVES,-51.4736317,-28.75671283,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,PUTINGA,-52.15991069,-28.99875565,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,QUARAÍ,-56.45364704,-30.38286796,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,QUATRO IRMÃOS,-52.4427686,-27.82119669,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,QUEVEDOS,-54.07125472,-29.35192135,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,QUINZE DE NOVEMBRO,-53.09672206,-28.74236135,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,REDENTORA,-53.64193369,-27.66153988,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,RELVADO,-52.07294855,-29.11227867,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,RESTINGA SECA,-53.37056858,-29.81394854,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,RESTINGA SÊCA,-53.37056858,-29.81394854,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,RIO DOS ÍNDIOS,-52.84005789,-27.2983976,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,RIO GRANDE,-52.0867697,-32.05044579,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,RIO PARDO,-52.37901825,-29.98562588,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,RIOZINHO,-50.47381811,-29.64228601,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,ROCA SALES,-51.86389176,-29.28507007,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,RODEIO BONITO,-53.1685306,-27.47040344,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,ROLADOR,-54.81942698,-28.25634422,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,ROLANTE,-50.57344233,-29.64076289,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,RONDA ALTA,-52.80653353,-27.78193135,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,RONDINHA,-52.90616016,-27.83181597,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,ROQUE GONZALES,-55.02918612,-28.13536699,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,ROSÁRIO DO SUL,-54.94576086,-30.24403324,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SAGRADA FAMÍLIA,-53.13565172,-27.70673099,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SALDANHA MARINHO,-53.0941072,-28.40328617,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SALTO DO JACUÍ,-53.21330965,-29.08868125,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SALVADOR DAS MISSÕES,-54.83774202,-28.12169745,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SALVADOR DO SUL,-51.50942146,-29.43973222,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANANDUVA,-51.81350191,-27.94400651,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTA BÁRBARA DO SUL,-53.25052671,-28.36516682,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTA CECÍLIA DO SUL,-51.92667126,-28.1644511,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTA CLARA DO SUL,-52.08092582,-29.46359621,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTA CRUZ DO SUL,-52.42992859,-29.71976843,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTA MARIA,-53.80867539,-29.6855818,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTA MARIA DO HERVAL,-50.98725541,-29.50351554,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTA MARGARIDA DO SUL,-54.09095467,-30.34510345,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTANA DA BOA VISTA,-53.115875,-30.87470257,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANT'ANA DO LIVRAMENTO,-55.53481427,-30.88938401,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTA ROSA,-54.4782241,-27.8667498,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTA TEREZA,-51.73434424,-29.17163444,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTA VITÓRIA DO PALMAR,-53.36700638,-33.51986003,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTIAGO,-54.86907585,-29.19146017,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTO ÂNGELO,-54.2641428,-28.30193787,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTO ANTÔNIO DO PALMA,-52.02463306,-28.4974451,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTO ANTÔNIO DA PATRULHA,-50.52098594,-29.83203402,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTO ANTÔNIO DAS MISSÕES,-55.22455664,-28.50809698,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTO ANTÔNIO DO PLANALTO,-52.68372584,-28.39592891,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTO AUGUSTO,-53.7788496,-27.85349078,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTO CRISTO,-54.6687479,-27.81992973,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SANTO EXPEDITO DO SUL,-51.64357217,-27.90936942,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO BORJA,-56.00102915,-28.66283753,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO DOMINGOS DO SUL,-51.89318671,-28.53176313,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO FRANCISCO DE ASSIS,-55.13238574,-29.55271591,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO FRANCISCO DE PAULA,-50.58210811,-29.44409807,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO GABRIEL,-54.32047786,-30.33676005,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JERÔNIMO,-51.7281775,-29.95943866,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JOÃO DA URTIGA,-51.82583855,-27.82668997,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JOÃO DO POLÊSINE,-53.44635043,-29.61467642,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JORGE,-51.70296859,-28.49808097,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JOSÉ DAS MISSÕES,-53.11877527,-27.77818332,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JOSÉ DO HERVAL,-52.29301647,-29.04144702,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JOSÉ DO HORTÊNCIO,-51.24959756,-29.54004861,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JOSÉ DO INHACORÁ,-54.1335502,-27.72258457,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JOSÉ DO NORTE,-52.03420227,-32.02060911,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JOSÉ DO OURO,-51.59476768,-27.77125541,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JOSÉ DO SUL,-51.48638383,-29.54346952,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO JOSÉ DOS AUSENTES,-50.06361294,-28.74990643,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO LEOPOLDO,-51.14623456,-29.76586654,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO LOURENÇO DO SUL,-51.97691524,-31.36402372,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO LUIZ GONZAGA,-54.95965955,-28.40664695,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO MARCOS,-51.06670694,-28.96984864,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO MARTINHO,-53.96692272,-27.7089288,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO MARTINHO DA SERRA,-53.85422563,-29.53485057,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO MIGUEL DAS MISSÕES,-54.56156309,-28.54953712,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO NICOLAU,-55.26010023,-28.18215469,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO PAULO DAS MISSÕES,-54.93470834,-28.02048491,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO PEDRO DA SERRA,-51.51432653,-29.42142984,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO PEDRO DAS MISSÕES,-53.24736898,-27.77130846,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO PEDRO DO BUTIÁ,-54.88825595,-28.1243539,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO PEDRO DO SUL,-54.17999129,-29.61753076,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO SEBASTIÃO DO CAÍ,-51.37666482,-29.59208033,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO SEPÉ,-53.56964413,-30.16741139,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO VALENTIM,-52.52847894,-27.55431833,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO VALENTIM DO SUL,-51.76967054,-29.05122753,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO VALÉRIO DO SUL,-53.93552615,-27.78771817,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO VENDELINO,-51.36865276,-29.37580996,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÃO VICENTE DO SUL,-54.67600202,-29.69206083,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SAPIRANGA,-51.00362299,-29.63855412,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SAPUCAIA DO SUL,-51.15187472,-29.82486803,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SARANDI,-52.92546106,-27.94359518,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SEBERI,-53.4054673,-27.48041382,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SEDE NOVA,-53.95588472,-27.63116287,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SEGREDO,-52.98207364,-29.34261843,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SELBACH,-52.95652527,-28.62743381,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SENADOR SALGADO FILHO,-54.54540303,-28.0274895,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SENTINELA DO SUL,-51.57798177,-30.6133026,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SERAFINA CORRÊA,-51.93570861,-28.71079707,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SÉRIO,-52.26745583,-29.38676009,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SERTÃO,-52.25973786,-27.98077355,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SERTÃO SANTANA,-51.60424992,-30.46542789,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SETE DE SETEMBRO,-54.46368618,-28.13041632,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SEVERIANO DE ALMEIDA,-52.1206563,-27.43279298,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SILVEIRA MARTINS,-53.58523747,-29.64525006,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SINIMBU,-52.52163631,-29.52906816,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SOBRADINHO,-53.02516794,-29.41477313,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,SOLEDADE,-52.50986617,-28.82773795,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TABAÍ,-51.72747512,-29.68777062,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TAPEJARA,-52.02213253,-28.08417106,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TAPERA,-52.87146717,-28.62495019,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TAPES,-51.39449871,-30.6731729,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TAQUARA,-50.78116862,-29.6505131,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TAQUARI,-51.86277648,-29.80280085,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TAQUARUÇU DO SUL,-53.46695196,-27.39803605,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TAVARES,-51.08884298,-31.28870266,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TENENTE PORTELA,-53.75726961,-27.37216692,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TERRA DE AREIA,-50.06724915,-29.57754857,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TEUTÔNIA,-51.81281687,-29.48891444,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TIO HUGO,-52.59304612,-28.58049602,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TIRADENTES DO SUL,-54.08539221,-27.39689888,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TOROPI,-54.228011,-29.4721417,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TORRES,-49.73040449,-29.33593061,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TRAMANDAÍ,-50.1303765,-29.98730195,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TRAVESSEIRO,-52.05777727,-29.29908581,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TRÊS ARROIOS,-52.14985207,-27.49951622,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TRÊS CACHOEIRAS,-49.91563928,-29.44588659,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TRÊS COROAS,-50.78312584,-29.51666098,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TRÊS DE MAIO,-54.23530221,-27.77966022,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TRÊS FORQUILHAS,-50.06431648,-29.53811055,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TRÊS PALMEIRAS,-52.84371435,-27.61752745,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TRÊS PASSOS,-53.92969896,-27.45615988,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TRINDADE DO SUL,-52.89223102,-27.51757593,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TRIUNFO,-51.71531284,-29.94520427,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TUCUNDUVA,-54.43312867,-27.65005993,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TUNAS,-52.95701311,-29.10643972,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TUPANCI DO SUL,-51.54053901,-27.92571147,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TUPANCIRETÃ,-53.84063006,-29.07747973,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TUPANDI,-51.41982543,-29.48791281,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TUPARENDI,-54.47850808,-27.75408893,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,TURUÇU,-52.17141562,-31.41236586,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,UBIRETAMA,-54.68451078,-28.04356477,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,UNIÃO DA SERRA,-52.00041666,-28.77989857,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,UNISTALDA,-55.15078052,-29.04748503,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,URUGUAIANA,-57.08182491,-29.75982317,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VACARIA,-50.93659916,-28.5023544,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VALE VERDE,-52.1797223,-29.78257494,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VALE DO SOL,-52.6813545,-29.60882799,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VALE REAL,-51.25119656,-29.39228062,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VANINI,-51.8446582,-28.47622251,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VENÂNCIO AIRES,-52.19188024,-29.61165289,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VERA CRUZ,-52.50110341,-29.71985759,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VERANÓPOLIS,-51.5522869,-28.93395734,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VESPASIANO CORREA,-51.85946995,-29.06989436,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VIADUTOS,-52.02379875,-27.57095306,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VIAMÃO,-51.02482049,-30.08189684,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VICENTE DUTRA,-53.40212906,-27.16844504,RIO GRANDE DO SUL#RS,
RIO GRANDE DO SUL,VICTOR GRAEFF,-52.74779179,-28.56018463,RIO GRANDE DO SUL#RS,
